idA1,idA2,idP
15879,9146,14556
15879,16091,14556
15879,12703,14556
16091,6278,14556
16091,17828,14556
16091,9146,14556
16091,15879,14556
16091,12703,14556
12703,6278,14556
12703,17828,14556
12703,9146,14556
12703,15879,14556
12703,16091,14556
12603,15234,14557
12603,13482,14557
12603,7785,14557
15234,12603,14557
15234,13482,14557
15234,7785,14557
13482,12603,14557
13482,15234,14557
13482,7785,14557
7785,12603,14557
7785,15234,14557
7785,13482,14557
5510,1302,14559
5510,4060,14559
1302,5510,14559
1302,4060,14559
4060,5510,14559
4060,1302,14559
12361,11219,14560
12361,818,14560
11219,12361,14560
11219,818,14560
818,12361,14560
818,11219,14560
17969,3030,14561
17969,8752,14561
17969,1822,14561
17969,3508,14561
17969,13482,14561
3030,17969,14561
3030,8752,14561
3030,1822,14561
3030,3508,14561
3030,13482,14561
8752,17969,14561
8752,3030,14561
8752,1822,14561
8752,3508,14561
8752,13482,14561
1822,17969,14561
1822,3030,14561
1822,8752,14561
1822,3508,14561
1822,13482,14561
3508,17969,14561
3508,3030,14561
3508,8752,14561
3508,1822,14561
3508,13482,14561
13482,17969,14561
13482,3030,14561
13482,8752,14561
13482,1822,14561
13482,3508,14561
5227,13138,14562
13138,5227,14562
16241,17693,14563
16241,8210,14563
16241,18313,14563
17693,16241,14563
17693,8210,14563
17693,18313,14563
8210,16241,14563
8210,17693,14563
8210,18313,14563
18313,16241,14563
18313,17693,14563
18313,8210,14563
16874,5751,14564
16874,168,14564
16874,12383,14564
16874,13357,14564
16874,9447,14564
5751,16874,14564
5751,168,14564
5751,12383,14564
5751,13357,14564
5751,9447,14564
168,16874,14564
168,5751,14564
168,12383,14564
168,13357,14564
168,9447,14564
12383,16874,14564
12383,5751,14564
12383,168,14564
12383,13357,14564
12383,9447,14564
13357,16874,14564
13357,5751,14564
13357,168,14564
13357,12383,14564
13357,9447,14564
9447,16874,14564
9447,5751,14564
9447,168,14564
9447,12383,14564
9447,13357,14564
16432,10360,14565
16432,5815,14565
16432,16167,14565
10360,16432,14565
10360,5815,14565
10360,16167,14565
5815,16432,14565
5815,10360,14565
5815,16167,14565
16167,16432,14565
16167,10360,14565
16167,5815,14565
5447,1425,14566
5447,8877,14566
5447,7147,14566
5447,3754,14566
1425,5447,14566
1425,8877,14566
1425,7147,14566
1425,3754,14566
8877,5447,14566
8877,1425,14566
8877,7147,14566
8877,3754,14566
7147,5447,14566
7147,1425,14566
7147,8877,14566
7147,3754,14566
3754,5447,14566
3754,1425,14566
3754,8877,14566
3754,7147,14566
3118,2052,14567
3118,1440,14567
2052,3118,14567
2052,1440,14567
1440,3118,14567
1440,2052,14567
9566,1754,14568
9566,12661,14568
1754,9566,14568
1754,12661,14568
12661,9566,14568
12661,1754,14568
2752,15995,14569
2752,5743,14569
15995,2752,14569
15995,5743,14569
5743,2752,14569
5743,15995,14569
1075,7780,14570
1075,2106,14570
7780,1075,14570
7780,2106,14570
2106,1075,14570
2106,7780,14570
13194,13142,14571
13194,113,14571
13194,5375,14571
13194,10551,14571
13194,6847,14571
13142,13194,14571
13142,113,14571
13142,5375,14571
13142,10551,14571
13142,6847,14571
113,13194,14571
113,13142,14571
113,5375,14571
113,10551,14571
113,6847,14571
5375,13194,14571
5375,13142,14571
5375,113,14571
5375,10551,14571
5375,6847,14571
10551,13194,14571
10551,13142,14571
10551,113,14571
10551,5375,14571
10551,6847,14571
6847,13194,14571
6847,13142,14571
6847,113,14571
6847,5375,14571
6847,10551,14571
8560,6279,14572
8560,7384,14572
6279,8560,14572
6279,7384,14572
7384,8560,14572
7384,6279,14572
17804,346,14573
17804,7290,14573
17804,9250,14573
346,17804,14573
346,7290,14573
346,9250,14573
7290,17804,14573
7290,346,14573
7290,9250,14573
9250,17804,14573
9250,346,14573
9250,7290,14573
10794,12022,14574
10794,15454,14574
10794,11318,14574
12022,10794,14574
12022,15454,14574
12022,11318,14574
15454,10794,14574
15454,12022,14574
15454,11318,14574
11318,10794,14574
11318,12022,14574
11318,15454,14574
16964,2219,14576
16964,14534,14576
16964,15575,14576
16964,14530,14576
2219,16964,14576
2219,14534,14576
2219,15575,14576
2219,14530,14576
14534,16964,14576
14534,2219,14576
14534,15575,14576
14534,14530,14576
15575,16964,14576
15575,2219,14576
15575,14534,14576
15575,14530,14576
14530,16964,14576
14530,2219,14576
14530,14534,14576
14530,15575,14576
1587,751,14577
1587,14778,14577
1587,16897,14577
751,1587,14577
751,14778,14577
751,16897,14577
14778,1587,14577
14778,751,14577
14778,16897,14577
16897,1587,14577
16897,751,14577
16897,14778,14577
9419,12661,14578
12661,9419,14578
15660,1561,14579
15660,12383,14579
15660,1721,14579
15660,10417,14579
1561,15660,14579
1561,12383,14579
1561,1721,14579
1561,10417,14579
12383,15660,14579
12383,1561,14579
12383,1721,14579
12383,10417,14579
1721,15660,14579
1721,1561,14579
1721,12383,14579
1721,10417,14579
10417,15660,14579
10417,1561,14579
10417,12383,14579
10417,1721,14579
3894,149,14580
3894,15386,14580
3894,1055,14580
149,3894,14580
149,15386,14580
149,1055,14580
15386,3894,14580
15386,149,14580
15386,1055,14580
1055,3894,14580
1055,149,14580
1055,15386,14580
12672,9833,14581
12672,2915,14581
12672,11106,14581
9833,12672,14581
9833,2915,14581
9833,11106,14581
2915,12672,14581
2915,9833,14581
2915,11106,14581
11106,12672,14581
11106,9833,14581
11106,2915,14581
14105,7081,14582
7081,14105,14582
16087,1178,14583
16087,791,14583
1178,16087,14583
1178,791,14583
791,16087,14583
791,1178,14583
6730,14106,14584
6730,14248,14584
6730,16484,14584
14106,6730,14584
14106,14248,14584
14106,16484,14584
14248,6730,14584
14248,14106,14584
14248,16484,14584
16484,6730,14584
16484,14106,14584
16484,14248,14584
11095,16693,14585
11095,13787,14585
16693,11095,14585
16693,13787,14585
13787,11095,14585
13787,16693,14585
7290,17549,14586
17549,7290,14586
15252,14754,14587
15252,15522,14587
14754,15252,14587
14754,15522,14587
15522,15252,14587
15522,14754,14587
13771,11299,14588
13771,561,14588
13771,1141,14588
13771,11735,14588
11299,13771,14588
11299,561,14588
11299,1141,14588
11299,11735,14588
561,13771,14588
561,11299,14588
561,1141,14588
561,11735,14588
1141,13771,14588
1141,11299,14588
1141,561,14588
1141,11735,14588
11735,13771,14588
11735,11299,14588
11735,561,14588
11735,1141,14588
3636,7008,14589
3636,881,14589
3636,3937,14589
3636,11076,14589
3636,16873,14589
7008,3636,14589
7008,881,14589
7008,3937,14589
7008,11076,14589
7008,16873,14589
881,3636,14589
881,7008,14589
881,3937,14589
881,11076,14589
881,16873,14589
3937,3636,14589
3937,7008,14589
3937,881,14589
3937,11076,14589
3937,16873,14589
11076,3636,14589
11076,7008,14589
11076,881,14589
11076,3937,14589
11076,16873,14589
16873,3636,14589
16873,7008,14589
16873,881,14589
16873,3937,14589
16873,11076,14589
12166,6123,14590
12166,2373,14590
12166,3100,14590
6123,12166,14590
6123,2373,14590
6123,3100,14590
2373,12166,14590
2373,6123,14590
2373,3100,14590
3100,12166,14590
3100,6123,14590
3100,2373,14590
7442,17148,14591
7442,9487,14591
7442,7472,14591
17148,7442,14591
17148,9487,14591
17148,7472,14591
9487,7442,14591
9487,17148,14591
9487,7472,14591
7472,7442,14591
7472,17148,14591
7472,9487,14591
2333,13384,14592
2333,16542,14592
2333,6410,14592
2333,8548,14592
2333,5756,14592
13384,2333,14592
13384,16542,14592
13384,6410,14592
13384,8548,14592
13384,5756,14592
16542,2333,14592
16542,13384,14592
16542,6410,14592
16542,8548,14592
16542,5756,14592
6410,2333,14592
6410,13384,14592
6410,16542,14592
6410,8548,14592
6410,5756,14592
8548,2333,14592
8548,13384,14592
8548,16542,14592
8548,6410,14592
8548,5756,14592
5756,2333,14592
5756,13384,14592
5756,16542,14592
5756,6410,14592
5756,8548,14592
16074,3100,14593
16074,5217,14593
16074,3073,14593
3100,16074,14593
3100,5217,14593
3100,3073,14593
5217,16074,14593
5217,3100,14593
5217,3073,14593
3073,16074,14593
3073,3100,14593
3073,5217,14593
7114,8584,14594
7114,6985,14594
7114,10277,14594
8584,7114,14594
8584,6985,14594
8584,10277,14594
6985,7114,14594
6985,8584,14594
6985,10277,14594
10277,7114,14594
10277,8584,14594
10277,6985,14594
2164,13589,14595
2164,1212,14595
13589,2164,14595
13589,1212,14595
1212,2164,14595
1212,13589,14595
9529,7313,14596
7313,9529,14596
11125,13724,14597
11125,3225,14597
11125,12085,14597
13724,11125,14597
13724,3225,14597
13724,12085,14597
3225,11125,14597
3225,13724,14597
3225,12085,14597
12085,11125,14597
12085,13724,14597
12085,3225,14597
7671,7016,14598
7016,7671,14598
14530,4516,14599
14530,10944,14599
14530,13238,14599
14530,8263,14599
4516,14530,14599
4516,10944,14599
4516,13238,14599
4516,8263,14599
10944,14530,14599
10944,4516,14599
10944,13238,14599
10944,8263,14599
13238,14530,14599
13238,4516,14599
13238,10944,14599
13238,8263,14599
8263,14530,14599
8263,4516,14599
8263,10944,14599
8263,13238,14599
2164,6520,14600
6520,2164,14600
8913,4862,14601
8913,13307,14601
4862,8913,14601
4862,13307,14601
13307,8913,14601
13307,4862,14601
482,4648,14602
482,5236,14602
482,8228,14602
4648,482,14602
4648,5236,14602
4648,8228,14602
5236,482,14602
5236,4648,14602
5236,8228,14602
8228,482,14602
8228,4648,14602
8228,5236,14602
4394,94,14603
4394,8607,14603
94,4394,14603
94,8607,14603
8607,4394,14603
8607,94,14603
346,3225,14604
346,12099,14604
346,2924,14604
346,12175,14604
346,12085,14604
3225,346,14604
3225,12099,14604
3225,2924,14604
3225,12175,14604
3225,12085,14604
12099,346,14604
12099,3225,14604
12099,2924,14604
12099,12175,14604
12099,12085,14604
2924,346,14604
2924,3225,14604
2924,12099,14604
2924,12175,14604
2924,12085,14604
12175,346,14604
12175,3225,14604
12175,12099,14604
12175,2924,14604
12175,12085,14604
12085,346,14604
12085,3225,14604
12085,12099,14604
12085,2924,14604
12085,12175,14604
11487,977,14605
11487,14229,14605
11487,8793,14605
11487,814,14605
11487,7831,14605
977,11487,14605
977,14229,14605
977,8793,14605
977,814,14605
977,7831,14605
14229,11487,14605
14229,977,14605
14229,8793,14605
14229,814,14605
14229,7831,14605
8793,11487,14605
8793,977,14605
8793,14229,14605
8793,814,14605
8793,7831,14605
814,11487,14605
814,977,14605
814,14229,14605
814,8793,14605
814,7831,14605
7831,11487,14605
7831,977,14605
7831,14229,14605
7831,8793,14605
7831,814,14605
6987,574,14606
574,6987,14606
6730,3396,14607
6730,94,14607
3396,6730,14607
3396,94,14607
94,6730,14607
94,3396,14607
12360,11331,14608
12360,17388,14608
12360,8303,14608
12360,6097,14608
12360,2088,14608
11331,12360,14608
11331,17388,14608
11331,8303,14608
11331,6097,14608
11331,2088,14608
17388,12360,14608
17388,11331,14608
17388,8303,14608
17388,6097,14608
17388,2088,14608
8303,12360,14608
8303,11331,14608
8303,17388,14608
8303,6097,14608
8303,2088,14608
6097,12360,14608
6097,11331,14608
6097,17388,14608
6097,8303,14608
6097,2088,14608
2088,12360,14608
2088,11331,14608
2088,17388,14608
2088,8303,14608
2088,6097,14608
14718,4394,14609
14718,9458,14609
14718,16484,14609
4394,14718,14609
4394,9458,14609
4394,16484,14609
9458,14718,14609
9458,4394,14609
9458,16484,14609
16484,14718,14609
16484,4394,14609
16484,9458,14609
17405,9584,14610
17405,15879,14610
17405,17150,14610
17405,6283,14610
17405,1355,14610
17405,5984,14610
9584,17405,14610
9584,15879,14610
9584,17150,14610
9584,6283,14610
9584,1355,14610
9584,5984,14610
15879,17405,14610
15879,9584,14610
15879,17150,14610
15879,6283,14610
15879,1355,14610
15879,5984,14610
17150,17405,14610
17150,9584,14610
17150,15879,14610
17150,6283,14610
17150,1355,14610
17150,5984,14610
6283,17405,14610
6283,9584,14610
6283,15879,14610
6283,17150,14610
6283,1355,14610
6283,5984,14610
1355,17405,14610
1355,9584,14610
1355,15879,14610
1355,17150,14610
1355,6283,14610
1355,5984,14610
5984,17405,14610
5984,9584,14610
5984,15879,14610
5984,17150,14610
5984,6283,14610
5984,1355,14610
15952,2195,14611
2195,15952,14611
17700,13545,14613
13545,17700,14613
16873,2874,14614
16873,10812,14614
16873,5939,14614
2874,16873,14614
2874,10812,14614
2874,5939,14614
10812,16873,14614
10812,2874,14614
10812,5939,14614
5939,16873,14614
5939,2874,14614
5939,10812,14614
4042,6437,14615
4042,13787,14615
6437,4042,14615
6437,13787,14615
13787,4042,14615
13787,6437,14615
13897,16711,14616
13897,12114,14616
13897,6253,14616
13897,10902,14616
13897,3100,14616
13897,5756,14616
16711,13897,14616
16711,12114,14616
16711,6253,14616
16711,10902,14616
16711,3100,14616
16711,5756,14616
12114,13897,14616
12114,16711,14616
12114,6253,14616
12114,10902,14616
12114,3100,14616
12114,5756,14616
6253,13897,14616
6253,16711,14616
6253,12114,14616
6253,10902,14616
6253,3100,14616
6253,5756,14616
10902,13897,14616
10902,16711,14616
10902,12114,14616
10902,6253,14616
10902,3100,14616
10902,5756,14616
3100,13897,14616
3100,16711,14616
3100,12114,14616
3100,6253,14616
3100,10902,14616
3100,5756,14616
5756,13897,14616
5756,16711,14616
5756,12114,14616
5756,6253,14616
5756,10902,14616
5756,3100,14616
11532,2457,14617
2457,11532,14617
3886,7290,14618
3886,3729,14618
7290,3886,14618
7290,3729,14618
3729,3886,14618
3729,7290,14618
5232,8066,14619
5232,6161,14619
5232,3691,14619
5232,11331,14619
8066,5232,14619
8066,6161,14619
8066,3691,14619
8066,11331,14619
6161,5232,14619
6161,8066,14619
6161,3691,14619
6161,11331,14619
3691,5232,14619
3691,8066,14619
3691,6161,14619
3691,11331,14619
11331,5232,14619
11331,8066,14619
11331,6161,14619
11331,3691,14619
362,16874,14620
362,5751,14620
362,15386,14620
362,15701,14620
16874,362,14620
16874,5751,14620
16874,15386,14620
16874,15701,14620
5751,362,14620
5751,16874,14620
5751,15386,14620
5751,15701,14620
15386,362,14620
15386,16874,14620
15386,5751,14620
15386,15701,14620
15701,362,14620
15701,16874,14620
15701,5751,14620
15701,15386,14620
7671,12143,14621
7671,10560,14621
7671,15995,14621
7671,7016,14621
12143,7671,14621
12143,10560,14621
12143,15995,14621
12143,7016,14621
10560,7671,14621
10560,12143,14621
10560,15995,14621
10560,7016,14621
15995,7671,14621
15995,12143,14621
15995,10560,14621
15995,7016,14621
7016,7671,14621
7016,12143,14621
7016,10560,14621
7016,15995,14621
17430,13198,14622
17430,15701,14622
13198,17430,14622
13198,15701,14622
15701,17430,14622
15701,13198,14622
4890,6187,14623
4890,17149,14623
4890,7654,14623
6187,4890,14623
6187,17149,14623
6187,7654,14623
17149,4890,14623
17149,6187,14623
17149,7654,14623
7654,4890,14623
7654,6187,14623
7654,17149,14623
4467,12279,14624
4467,3822,14624
12279,4467,14624
12279,3822,14624
3822,4467,14624
3822,12279,14624
17913,17724,14625
17913,8341,14625
17724,17913,14625
17724,8341,14625
8341,17913,14625
8341,17724,14625
14426,1141,14626
1141,14426,14626
9988,7955,14627
9988,16057,14627
7955,9988,14627
7955,16057,14627
16057,9988,14627
16057,7955,14627
3457,14494,14628
3457,8873,14628
14494,3457,14628
14494,8873,14628
8873,3457,14628
8873,14494,14628
16874,5751,14629
16874,10717,14629
16874,9447,14629
5751,16874,14629
5751,10717,14629
5751,9447,14629
10717,16874,14629
10717,5751,14629
10717,9447,14629
9447,16874,14629
9447,5751,14629
9447,10717,14629
16942,4862,14630
16942,4824,14630
16942,8303,14630
4862,16942,14630
4862,4824,14630
4862,8303,14630
4824,16942,14630
4824,4862,14630
4824,8303,14630
8303,16942,14630
8303,4862,14630
8303,4824,14630
8435,4628,14631
8435,4964,14631
8435,10166,14631
8435,196,14631
8435,935,14631
8435,15571,14631
8435,9458,14631
4628,8435,14631
4628,4964,14631
4628,10166,14631
4628,196,14631
4628,935,14631
4628,15571,14631
4628,9458,14631
4964,8435,14631
4964,4628,14631
4964,10166,14631
4964,196,14631
4964,935,14631
4964,15571,14631
4964,9458,14631
10166,8435,14631
10166,4628,14631
10166,4964,14631
10166,196,14631
10166,935,14631
10166,15571,14631
10166,9458,14631
196,8435,14631
196,4628,14631
196,4964,14631
196,10166,14631
196,935,14631
196,15571,14631
196,9458,14631
935,8435,14631
935,4628,14631
935,4964,14631
935,10166,14631
935,196,14631
935,15571,14631
935,9458,14631
15571,8435,14631
15571,4628,14631
15571,4964,14631
15571,10166,14631
15571,196,14631
15571,935,14631
15571,9458,14631
9458,8435,14631
9458,4628,14631
9458,4964,14631
9458,10166,14631
9458,196,14631
9458,935,14631
9458,15571,14631
629,17508,14632
629,13250,14632
17508,629,14632
17508,13250,14632
13250,629,14632
13250,17508,14632
16642,1932,14633
16642,17630,14633
1932,16642,14633
1932,17630,14633
17630,16642,14633
17630,1932,14633
7616,2846,14634
7616,2848,14634
7616,12389,14634
7616,13156,14634
7616,149,14634
2846,7616,14634
2846,2848,14634
2846,12389,14634
2846,13156,14634
2846,149,14634
2848,7616,14634
2848,2846,14634
2848,12389,14634
2848,13156,14634
2848,149,14634
12389,7616,14634
12389,2846,14634
12389,2848,14634
12389,13156,14634
12389,149,14634
13156,7616,14634
13156,2846,14634
13156,2848,14634
13156,12389,14634
13156,149,14634
149,7616,14634
149,2846,14634
149,2848,14634
149,12389,14634
149,13156,14634
5270,12598,14635
5270,284,14635
5270,10650,14635
12598,5270,14635
12598,284,14635
12598,10650,14635
284,5270,14635
284,12598,14635
284,10650,14635
10650,5270,14635
10650,12598,14635
10650,284,14635
8031,1881,14636
8031,15116,14636
1881,8031,14636
1881,15116,14636
15116,8031,14636
15116,1881,14636
9843,760,14637
760,9843,14637
16017,163,14638
16017,6847,14638
163,16017,14638
163,6847,14638
6847,16017,14638
6847,163,14638
10438,1576,14639
10438,1577,14639
10438,14947,14639
10438,11081,14639
10438,3702,14639
1576,10438,14639
1576,1577,14639
1576,14947,14639
1576,11081,14639
1576,3702,14639
1577,10438,14639
1577,1576,14639
1577,14947,14639
1577,11081,14639
1577,3702,14639
14947,10438,14639
14947,1576,14639
14947,1577,14639
14947,11081,14639
14947,3702,14639
11081,10438,14639
11081,1576,14639
11081,1577,14639
11081,14947,14639
11081,3702,14639
3702,10438,14639
3702,1576,14639
3702,1577,14639
3702,14947,14639
3702,11081,14639
10083,15554,14640
15554,10083,14640
3392,8175,14641
3392,5012,14641
3392,14588,14641
3392,3729,14641
8175,3392,14641
8175,5012,14641
8175,14588,14641
8175,3729,14641
5012,3392,14641
5012,8175,14641
5012,14588,14641
5012,3729,14641
14588,3392,14641
14588,8175,14641
14588,5012,14641
14588,3729,14641
3729,3392,14641
3729,8175,14641
3729,5012,14641
3729,14588,14641
10491,10273,14642
10491,13959,14642
10273,10491,14642
10273,13959,14642
13959,10491,14642
13959,10273,14642
675,12655,14643
675,15458,14643
675,4862,14643
675,16844,14643
12655,675,14643
12655,15458,14643
12655,4862,14643
12655,16844,14643
15458,675,14643
15458,12655,14643
15458,4862,14643
15458,16844,14643
4862,675,14643
4862,12655,14643
4862,15458,14643
4862,16844,14643
16844,675,14643
16844,12655,14643
16844,15458,14643
16844,4862,14643
2157,1075,14644
2157,2598,14644
2157,10182,14644
2157,92,14644
2157,3636,14644
2157,15918,14644
1075,2157,14644
1075,2598,14644
1075,10182,14644
1075,92,14644
1075,3636,14644
1075,15918,14644
2598,2157,14644
2598,1075,14644
2598,10182,14644
2598,92,14644
